,artist,track name,streams,date
18805,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),796657,2021-11-03
18806,Drake,Way 2 Sexy (with Future & Young Thug),749230,2021-11-03
18807,Doja Cat,Need to Know,722261,2021-11-03
18808,Ed Sheeran,Shivers,716567,2021-11-03
18809,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,657259,2021-11-03
18810,Olivia Rodrigo,good 4 u,648221,2021-11-03
18811,Ed Sheeran,Bad Habits,629405,2021-11-03
18812,Baby Keem,family ties (with Kendrick Lamar),618357,2021-11-03
18813,Doja Cat,Kiss Me More (feat. SZA),599314,2021-11-03
18814,Billie Eilish,Happier Than Ever,576748,2021-11-03
18815,Doja Cat,Woman,556399,2021-11-03
18816,Lil Nas X,THATS WHAT I WANT,530110,2021-11-03
18817,Steve Lacy,Dark Red,509576,2021-11-03
18818,Olivia Rodrigo,traitor,494103,2021-11-03
18819,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",491710,2021-11-03
18820,The Neighbourhood,Sweater Weather,491676,2021-11-03
18821,Ed Sheeran,Overpass Graffiti,491283,2021-11-03
18822,Lil Nas X,MONTERO (Call Me By Your Name),490880,2021-11-03
18823,"Elton John, Dua Lipa",Cold Heart - PNAU Remix,486963,2021-11-03
18824,"Eslabon Armado, DannyLux",Jugaste y Sufrí,480710,2021-11-03
18825,Swedish House Mafia,Moth To A Flame (with The Weeknd),479232,2021-11-03
18826,Sleepy Hallow,2055,469017,2021-11-03
18827,Drake,Fair Trade (with Travis Scott),467298,2021-11-03
18828,Dua Lipa,Levitating (feat. DaBaby),425182,2021-11-03
18829,Kanye West,Praise God,419498,2021-11-03
18830,Polo G,RAPSTAR,415425,2021-11-03
18831,CKay,love nwantiti (ah ah ah),409519,2021-11-03
18832,Farruko,Pepas,406079,2021-11-03
18833,LISA,MONEY,403380,2021-11-03
18834,"Doja Cat, The Weeknd",You Right,398162,2021-11-03
18835,Måneskin,Beggin',393568,2021-11-03
18836,Playboi Carti,Sky,390279,2021-11-03
18837,Walker Hayes,Fancy Like,387691,2021-11-03
18838,"Coldplay, BTS",My Universe,382262,2021-11-03
18839,Doja Cat,Get Into It (Yuh),382079,2021-11-03
18840,Kanye West,Hurricane,379706,2021-11-03
18841,J. Cole,No Role Modelz,377562,2021-11-03
18842,Drake,Girls Want Girls (with Lil Baby),375433,2021-11-03
18843,Young Thug,Bubbly (with Drake & Travis Scott),372686,2021-11-03
18844,Oliver Tree,Life Goes On,369874,2021-11-03
18845,Mariah Carey,All I Want for Christmas Is You,367076,2021-11-03
18846,Surf Curse,Freaks,357687,2021-11-03
18847,Justin Bieber,Ghost,354229,2021-11-03
18848,The Weeknd,Blinding Lights,350069,2021-11-03
18849,Drake,Wants and Needs (feat. Lil Baby),347347,2021-11-03
18850,Doja Cat,Ain't Shit,342019,2021-11-03
18851,Olivia Rodrigo,deja vu,341233,2021-11-03
18852,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),335903,2021-11-03
18853,Benson Boone,GHOST TOWN,334834,2021-11-03
18854,Ivan Cornejo,Está Dañada,333983,2021-11-03
18855,The Walters,I Love You So,332746,2021-11-03
18856,Trippie Redd,Miss The Rage (feat. Playboi Carti),328351,2021-11-03
18857,Yot Club,YKWIM?,324774,2021-11-03
18858,Olivia Rodrigo,drivers license,324245,2021-11-03
18859,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),322624,2021-11-03
18860,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",317321,2021-11-03
18861,Lil Uzi Vert,Demon High,313790,2021-11-03
18862,"Cochise, $NOT",Tell Em,313471,2021-11-03
18863,"Gunna, Future",too easy,308528,2021-11-03
18864,Adele,When We Were Young,308178,2021-11-03
18865,Joy Again,Looking Out for You,306893,2021-11-03
18866,Lil Uzi Vert,20 Min,303148,2021-11-03
18867,BoyWithUke,Toxic,295658,2021-11-03
18868,Kanye West,Moon,295351,2021-11-03
18869,Billie Eilish,Happier Than Ever - Edit,293379,2021-11-03
18870,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,292336,2021-11-03
18871,Tai Verdes,A-O-K,289931,2021-11-03
18872,SZA,Good Days,286791,2021-11-03
18873,Polo G,Martin & Gina,286563,2021-11-03
18874,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),286104,2021-11-03
18875,Beach House,Space Song,284178,2021-11-03
18876,Juice WRLD,All Girls Are The Same,283197,2021-11-03
18877,The Neighbourhood,Daddy Issues,281896,2021-11-03
18878,Post Malone,Circles,279095,2021-11-03
18879,The Killers,Mr. Brightside,277460,2021-11-03
18880,siouxxie sixxsta,masquerade,276371,2021-11-03
18881,Joji,SLOW DANCING IN THE DARK,276240,2021-11-03
18882,Arctic Monkeys,505,275969,2021-11-03
18883,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),275598,2021-11-03
18884,"Monsieur Periné, Vicente Garcia",Nuestra Canción,275545,2021-11-03
18885,Lil Tecca,LOT OF ME,274731,2021-11-03
18886,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),273028,2021-11-03
18887,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),272750,2021-11-03
18888,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,271896,2021-11-03
18889,RealestK,WFM,271706,2021-11-03
18890,girl in red,we fell in love in october,271138,2021-11-03
18891,Giveon,Heartbreak Anniversary,270317,2021-11-03
18892,Bad Bunny,Yonaguni,268663,2021-11-03
18893,Olivia Rodrigo,favorite crime,268400,2021-11-03
18894,Machine Gun Kelly,my ex's best friend (with blackbear),264913,2021-11-03
18895,XXXTENTACION,Jocelyn Flores,264643,2021-11-03
18896,Juice WRLD,Lucid Dreams,264389,2021-11-03
18897,Adele,Someone Like You,263617,2021-11-03
18898,Billie Eilish,Bored,263226,2021-11-03
18899,The Weeknd,Die For You,259581,2021-11-03
18900,Conan Gray,Heather,259379,2021-11-03
18901,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),259304,2021-11-03
18902,Harry Styles,Watermelon Sugar,257990,2021-11-03
18903,Lil Uzi Vert,XO Tour Llif3,257844,2021-11-03
18904,J. Cole,She Knows (feat. Amber Coffman & Cults),254112,2021-11-03
18905,Playboi Carti,Shoota (feat. Lil Uzi Vert),253918,2021-11-03
18906,"Jordan Davis, Luke Bryan",Buy Dirt,250229,2021-11-03
18907,The Weeknd,Take My Breath,250026,2021-11-03
18908,Lil Baby,Drip Too Hard (Lil Baby & Gunna),249640,2021-11-03
18909,Travis Scott,goosebumps,249420,2021-11-03
18910,Juice WRLD,Come & Go (with Marshmello),248955,2021-11-03
18911,"Tyler, The Creator",See You Again (feat. Kali Uchis),248368,2021-11-03
18912,Mac Miller,The Spins,248009,2021-11-03
18913,Kali Uchis,telepatía,246888,2021-11-03
18914,Lewis Capaldi,Someone You Loved,245694,2021-11-03
18915,24kGoldn,Mood (feat. iann dior),244312,2021-11-03
18916,Lil Tjay,Not In The Mood (feat. Fivio Foreign & Kay Flock),243244,2021-11-03
18917,BØRNS,Electric Love,242293,2021-11-03
18918,My Chemical Romance,Teenagers,241726,2021-11-03
18919,Chlöe,Have Mercy,241570,2021-11-03
18920,Doja Cat,Streets,241505,2021-11-03
18921,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),240688,2021-11-03
18922,J. Cole,Work Out,239686,2021-11-03
18923,"Kendrick Lamar, Jay Rock",Money Trees,238638,2021-11-03
18924,MKTO,Classic,237983,2021-11-03
18925,Fleetwood Mac,Dreams - 2004 Remaster,237938,2021-11-03
18926,Drake,Champagne Poetry,237040,2021-11-03
18927,Juice WRLD,Wishing Well,236892,2021-11-03
18928,Megan Thee Stallion,Thot Shit,236640,2021-11-03
18929,"Bad Bunny, Jhay Cortez",DÁKITI,235040,2021-11-03
18930,Olivia Rodrigo,happier,234559,2021-11-03
18931,Juice WRLD,Robbery,234164,2021-11-03
18932,Taylor Swift,exile (feat. Bon Iver),233244,2021-11-03
18933,Adele,Love In The Dark,232474,2021-11-03
18934,WILLOW,Wait a Minute!,231654,2021-11-03
18935,The Rare Occasions,Notion,231453,2021-11-03
18936,Tate McRae,you broke me first,231348,2021-11-03
18937,Kanye West,Off The Grid,231267,2021-11-03
18938,Clinton Kane,I GUESS I'M IN LOVE,231091,2021-11-03
18939,Lil Peep,Star Shopping,230256,2021-11-03
18940,Gesaffelstein,Lost in the Fire (feat. The Weeknd),230221,2021-11-03
18941,Adele,Rolling in the Deep,229768,2021-11-03
18942,Marshmello,Leave Before You Love Me (with Jonas Brothers),229701,2021-11-03
18943,Nirvana,Smells Like Teen Spirit,229050,2021-11-03
18944,"Kid Cudi, MGMT, Ratatat",Pursuit Of Happiness (Nightmare),228918,2021-11-03
18945,A-Wall,Loverboy,228913,2021-11-03
18946,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",228624,2021-11-03
18947,Megan Thee Stallion,Eat It,228594,2021-11-03
18948,Lewis Capaldi,Before You Go,228258,2021-11-03
18949,Playboi Carti,Fell In Luv (feat. Bryson Tiller),228235,2021-11-03
18950,TV Girl,Not Allowed,227988,2021-11-03
18951,Lord Huron,The Night We Met,227280,2021-11-03
18952,Billie Eilish,lovely (with Khalid),227129,2021-11-03
18953,Tame Impala,The Less I Know The Better,225620,2021-11-03
